gene_id,gene_name,S231145,S231288,S231447,S231491,S231603,VN_0005,VN_0007,VN_0012,VN_0085,VN_0188,VN_0413,VN_0812,VN_0822
ENSG00000200890.1,RNA5SP99,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200891.1,SNORD74,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200893.1,RNU6-944P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200895.1,RN7SKP245,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200897.1,SNORD74,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200898.1,RNU6-1243P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200902.1,RNU6-627P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200903.1,RNU1-42P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200906.1,RNU6-854P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200913.1,SNORD46,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000200914.1,RNA5SP435,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200917.1,RNU6-553P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200922.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200924.1,RNU6-1048P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200926.1,RNU6-960P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200935.1,RNU6-1090P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200941.1,RNU6-694P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200942.1,RNU6-501P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200949.1,SNORD115-32,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200953.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200957.1,RNU6-801P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200959.1,SNORA74A,1,1,1,0,0,0,0,0,2,0,0,0,0
ENSG00000200963.1,RNU6-289P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200966.1,RN7SKP87,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200969.1,SNORD95,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200972.1,RNU5A-8P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200974.1,RNU4-87P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200975.1,RNU1-7P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200976.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200982.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200983.1,SNORA45A,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200985.1,RNA5SP493,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200986.1,RNU6-819P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200987.1,SNORD115-30,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200991.1,SNORA25,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200997.1,RNU1-85P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200998.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200999.1,SNORD74,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201000.1,RNA5SP516,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201001.1,RNU6-270P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201003.1,SNORA58,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201006.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201009.1,SNORD46,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201010.1,RN7SKP224,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201012.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201013.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201014.1,RNA5SP232,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201015.1,RNU6-280P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201016.1,RNU6-374P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201021.1,RNU6-743P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201023.1,RNY3P11,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201025.1,SNORD74,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201026.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201027.1,RN7SKP107,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201028.1,RNU6-151P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201031.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201032.1,RNU6-704P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201033.1,RNU1-96P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201034.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201035.1,RNA5SP469,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201036.1,SNORD113,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201041.1,RNA5SP242,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201042.1,SNORA38,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201044.1,RNU6-268P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201047.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201048.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201050.1,RNU6-668P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201059.1,RNA5SP336,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201065.1,RNU6-461P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201066.1,RN7SKP280,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201070.1,RNU4-84P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201071.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201074.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201075.2,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201076.1,RNU4-51P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201077.1,RNU6-188P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201078.1,RN7SKP214,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000201084.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201085.1,RNU6-173P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201086.1,RNA5SP394,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201088.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201095.1,RNU6-266P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201096.1,RNA5SP387,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201097.1,RNU6-366P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201098.1,RNY1,3,1,2,8,1,0,4,3,1,2,1,2,0
ENSG00000201102.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201104.1,RNU6-11P,0,0,0,0,0,0,0,0,0,0,0,0,0.071
ENSG00000201109.1,RNA5SP245,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201113.1,RNU6-647P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201114.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201118.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201119.1,RNU1-33P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201121.1,RNY1P12,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201126.1,RNU6-773P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201129.1,SNORA58,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201133.1,SNORA4,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201134.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201135.1,RNU6-777P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201136.1,RNU6-353P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201140.1,RN7SKP128,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201142.1,RNVU1-8,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201143.1,SNORD115-42,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201145.1,RNA5SP175,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201148.1,RNA5SP42,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201151.1,SNORD56,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201153.1,RNU6-371P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201155.1,RNU1-24P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201157.1,SNORA62,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201160.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201161.1,RN7SKP10,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201162.1,RNU6-454P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201164.1,RNU4-36P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201165.1,RNU6-1229P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201168.1,RNA5SP368,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201170.1,RNU1-132P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201176.1,RNU6-853P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201178.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201179.1,RNU6-1322P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201180.1,RNU6-115P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201182.1,RNU6-670P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201183.1,RNVU1-3,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201184.1,RNU4-68P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201185.1,RNA5SP202,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201186.1,RNU4-33P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201196.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201198.1,RNU6-879P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201201.1,RN7SKP118,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201204.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201207.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201208.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201209.1,SNORD42,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201210.1,RNA5SP139,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201216.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201217.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201218.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201221.1,RNU4-40P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201223.1,RNU6-1305P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201227.1,RNA5-8SP3,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201228.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201229.1,SNORA63,0,0,0,0,0,0,2,0,3,0,0,0,0
ENSG00000201231.1,RNU4-50P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201239.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201240.1,SNORD114-9,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201241.1,RNU6-978P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201242.1,RNY1P1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201243.1,RNU6-654P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201245.1,SNORA25,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201247.1,SNORD114-13,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201253.1,RNU4-10P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201255.1,RNU6-990P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201260.1,RNU6-1075P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201263.1,SNORD114-6,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201264.1,SNORD73,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201270.1,RNU6-755P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201271.1,RNU1-112P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201273.1,RNU6-776P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201274.1,RNA5SP192,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201277.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201279.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201282.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201285.1,5S_rRNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201287.1,RN7SKP171,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201288.1,RNU6-1047P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201289.1,RN7SKP76,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201291.1,RNU1-34P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201292.1,RNU6-153P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201294.1,RNU6-1019P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201296.1,RNU4-41P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201297.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201298.1,RNU6-1164P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201300.1,SNORD115-27,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201301.1,RNA5SP130,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201302.1,SNORA65,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201308.1,RNU6-512P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201309.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201311.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201312.1,RNA5SP72,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201314.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201315.1,RN7SKP227,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201316.1,SNORA7,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201317.1,RNU4-59P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201318.1,SNORD114-30,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201321.1,RNA5S9,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201324.1,RNU6-361P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201325.1,RNA5SP142,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201326.1,SNORD115-22,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201329.2,U3,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201330.1,SNORD32B,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201331.1,SNORD115-23,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201339.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201340.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201341.1,RNU6-421P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201342.1,RNU4-38P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201343.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201346.2,U3,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201347.1,RNA5SP69,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201348.1,RNU105B,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000201351.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201354.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201355.1,RNA5S14,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201356.1,RNA5SP500,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201358.1,RN7SKP193,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000201361.1,RNA5SP433,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201363.2,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201364.1,RN7SKP37,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201365.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201367.1,RNU6-522P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201368.2,U3,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201370.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201371.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201372.1,RNU6-1251P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201376.1,SNORA70,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201377.1,RNY4P23,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201379.1,RNU4-76P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201382.1,RNU6-558P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201384.1,SNORA32,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201386.1,RNU6-1163P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201388.1,SNORA68,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201390.1,RNU6-1141P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201392.1,RNU6-1078P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201393.1,SNORA71,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201394.1,RNA5SP140,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201395.1,RN7SKP257,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201398.1,U8,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201403.1,SNORD14B,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201405.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201407.1,SNORA68,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201410.1,snoZ40,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201412.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201413.1,RNA5SP141,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201415.1,RNA5SP204,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201420.1,RNA5SP512,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201421.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201423.1,RN7SKP246,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201426.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201428.1,RN7SKP71,2.001,5.003,2.003,3.001,0,0,5.014,1.001,1.001,0,1.001,0,0
ENSG00000201431.1,RNU6-1277P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201432.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201433.1,RNU6-335P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201435.1,RNU4-24P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201436.1,RNU6-660P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201439.1,RNU4-67P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201440.1,RNA5SP515,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201441.1,RNU6-646P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201442.2,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201443.1,RNU6-309P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201444.1,RNU6-1082P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201447.1,RNA5SP509,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201448.1,SNORA63,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201451.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201452.1,RNU6-1317P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201457.1,SNORA55,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000201458.1,RNU4-4P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201464.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201465.1,SNORA51,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201466.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201467.1,SNORA16,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201469.1,RNA5SP379,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201470.1,RNY4P7,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201474.1,RNU6-164P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201476.1,RNA5SP353,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201482.1,SNORD115-17,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201483.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201487.1,SNORD45B,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201489.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201491.1,RNU4-75P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201492.1,RNA5SP78,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201493.1,RNU1-141P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201496.1,RN7SKP275,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201498.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201499.1,RNU6-312P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201500.1,SNORD113,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201501.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201502.1,SNORD74,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201510.1,RN7SKP217,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201511.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201512.1,SNORA71C,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201516.1,SNORA51,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201517.1,RNU6-707P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201518.1,RNA5SP513,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201519.1,RNU6-645P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201523.1,RNA5SP205,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201524.1,RNU6-450P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201527.1,RNA5SP478,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201529.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201532.1,RNA5SP194,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201533.1,RN7SKP237,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201535.2,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201541.1,SNORA1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201542.1,SNORA62,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201544.1,SNORA16B,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000201545.1,RNU4-85P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201547.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201548.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201549.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201550.1,RNU6-726P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201554.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201555.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201557.1,SNORD114-15,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201558.1,RNVU1-6,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201560.1,RNU6-973P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201563.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201564.1,RN7SKP50,0,1,0,0,1,2,1,0,3,0,0,0,0
ENSG00000201565.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201566.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201567.1,RNA5SP510,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201569.1,SNORD114-17,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201570.1,RNU4-56P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201573.1,Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201574.1,RNU1-93P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201579.1,RNU6-343P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201581.1,RN7SKP78,2,10,6,9,3,1,10,6,3,4,7,12,3
